A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,system:index,month,year,countryCode
-0.186082276047674,0.09356401384083046,0.22145328719723184,0.022206843521722412,-0.2761399461745483,-0.14769703960015382,0.14769703960015382,0.3839138792772011,0.10340638216070744,0.024605920799692427,0.07111111111111111,0.029773164167627833,-0.003936947327950788,0.19986159169550174,0.05173394848135333,-0.07535563244905807,-0.1085121107266436,0.09842368319876971,-0.05536332179930796,0.13016532103037293,-0.07111111111111111,0.07535563244905807,-0.05911572472126105,-0.13588619761630144,0.003936947327950788,-0.14173010380622836,-0.003936947327950788,-0.05911572472126105,-0.1085121107266436,-0.21413302575932336,-0.17279507881584008,-0.13588619761630144,-0.13588619761630144,-0.13016532103037293,0.10340638216070744,0.019930795847750864,-0.11374086889657825,0.05173394848135333,-0.05536332179930796,0.05911572472126105,-0.17279507881584008,-0.041584006151480196,-0.029773164167627833,-0.044844290657439445,0.10340638216070744,-0.14173010380622836,-0.044844290657439445,-0.12456747404844293,-0.09356401384083046,-0.0271280276816609,0.24415224913494812,-0.03543252595155709,-0.10340638216070744,0.010396001537870049,-0.04822760476739715,-0.22145328719723184,0.012056901191849288,0.01574778931180315,-0.041584006151480196,-0.09356401384083046,0.07535563244905807,0.0629911572472126,0.07972318339100345,0.24415224913494812,3246,3,2021,AU
-0.05173394848135333,-0.08882737408688965,-0.15378700499807765,-0.16000000000000003,-0.13588619761630144,-0.05911572472126105,0.11374086889657825,0.21413302575932336,0.07972318339100345,0.13016532103037293,0.17279507881584008,-0.08421376393694734,0.017777777777777778,-0.002214532871972318,0.13588619761630144,-0.017777777777777778,-0.004982698961937716,-0.05911572472126105,-0.04822760476739715,0.11374086889657825,0.04822760476739715,0.21413302575932336,-0.1085121107266436,0.15378700499807765,-0.17937716262975778,-0.19986159169550174,-0.08882737408688965,-0.17937716262975778,0.04822760476739715,-0.17279507881584008,-0.19986159169550174,0.29287197231833906,0.012056901191849288,-0.09356401384083046,-0.08882737408688965,-0.03254133025759323,0.06698961937716265,0.05173394848135333,-0.004982698961937716,0.05911572472126105,-0.06698961937716265,-0.2364628988850442,0.14769703960015382,0.05911572472126105,0.0629911572472126,0.03844675124951941,-0.17279507881584008,0.008858131487889272,-0.17279507881584008,0.01574778931180315,0.1085121107266436,0.05911572472126105,-0.186082276047674,-0.044844290657439445,-0.08882737408688965,-0.14173010380622836,-0.05536332179930796,0.05173394848135333,-0.03543252595155709,-0.01384083044982699,0.10340638216070744,-0.22145328719723184,0.07972318339100345,0.28444444444444444,3247,1,2021,AU
-0.186082276047674,0.09356401384083046,0.22145328719723184,0.022206843521722412,-0.2761399461745483,-0.14769703960015382,0.14769703960015382,0.3839138792772011,0.10340638216070744,0.024605920799692427,0.07111111111111111,0.029773164167627833,-0.003936947327950788,0.19986159169550174,0.05173394848135333,-0.07535563244905807,-0.1085121107266436,0.09842368319876971,-0.05536332179930796,0.13016532103037293,-0.07111111111111111,0.07535563244905807,-0.05911572472126105,-0.13588619761630144,0.003936947327950788,-0.14173010380622836,-0.003936947327950788,-0.05911572472126105,-0.1085121107266436,-0.21413302575932336,-0.17279507881584008,-0.13588619761630144,-0.13588619761630144,-0.13016532103037293,0.10340638216070744,0.019930795847750864,-0.11374086889657825,0.05173394848135333,-0.05536332179930796,0.05911572472126105,-0.17279507881584008,-0.041584006151480196,-0.029773164167627833,-0.044844290657439445,0.10340638216070744,-0.14173010380622836,-0.044844290657439445,-0.12456747404844293,-0.09356401384083046,-0.0271280276816609,0.24415224913494812,-0.03543252595155709,-0.10340638216070744,0.010396001537870049,-0.04822760476739715,-0.22145328719723184,0.012056901191849288,0.01574778931180315,-0.041584006151480196,-0.09356401384083046,0.07535563244905807,0.0629911572472126,0.07972318339100345,0.24415224913494812,3248,4,2021,AU
-0.14173010380622836,0.08421376393694734,0.22145328719723184,0.04822760476739715,-0.2519646289888504,-0.12456747404844293,0.12456747404844293,0.40359861591695495,0.08421376393694734,0.05911572472126105,0.09356401384083046,0.017777777777777778,0.029773164167627833,0.21413302575932336,0.0271280276816609,-0.07535563244905807,-0.11374086889657825,0.11909265667051133,-0.0271280276816609,0.09842368319876971,-0.12456747404844293,0.07535563244905807,-0.07111111111111111,-0.1085121107266436,0.017777777777777778,-0.09356401384083046,-0.01384083044982699,-0.09356401384083046,-0.13588619761630144,-0.17937716262975778,-0.1929104190695886,-0.13016532103037293,-0.17937716262975778,-0.11374086889657825,0.024605920799692427,0.024605920799692427,-0.16000000000000003,0.044844290657439445,-0.05536332179930796,0.05536332179930796,-0.1085121107266436,-0.03844675124951941,-0.08421376393694734,-0.04822760476739715,0.17279507881584008,-0.13016532103037293,-0.017777777777777778,-0.14173010380622836,-0.08882737408688965,0.03254133025759323,0.1929104190695886,-0.0629911572472126,-0.13588619761630144,0.007443291041906958,-0.09356401384083046,-0.2599000384467512,0.019930795847750864,0.010396001537870049,-0.03844675124951941,-0.07535563244905807,0.04822760476739715,0.09356401384083046,0.11374086889657825,0.2288965782391388,3249,1,2021,AU
-0.05173394848135333,-0.08882737408688965,-0.15378700499807765,-0.16000000000000003,-0.13588619761630144,-0.05911572472126105,0.11374086889657825,0.21413302575932336,0.07972318339100345,0.13016532103037293,0.17279507881584008,-0.08421376393694734,0.017777777777777778,-0.002214532871972318,0.13588619761630144,-0.017777777777777778,-0.004982698961937716,-0.05911572472126105,-0.04822760476739715,0.11374086889657825,0.04822760476739715,0.21413302575932336,-0.1085121107266436,0.15378700499807765,-0.17937716262975778,-0.19986159169550174,-0.08882737408688965,-0.17937716262975778,0.04822760476739715,-0.17279507881584008,-0.19986159169550174,0.29287197231833906,0.012056901191849288,-0.09356401384083046,-0.08882737408688965,-0.03254133025759323,0.06698961937716265,0.05173394848135333,-0.004982698961937716,0.05911572472126105,-0.06698961937716265,-0.2364628988850442,0.14769703960015382,0.05911572472126105,0.0629911572472126,0.03844675124951941,-0.17279507881584008,0.008858131487889272,-0.17279507881584008,0.01574778931180315,0.1085121107266436,0.05911572472126105,-0.186082276047674,-0.044844290657439445,-0.08882737408688965,-0.14173010380622836,-0.05536332179930796,0.05173394848135333,-0.03543252595155709,-0.01384083044982699,0.10340638216070744,-0.22145328719723184,0.07972318339100345,0.28444444444444444,3250,4,2021,AU
-0.03844675124951941,0.06698961937716265,0.16633602460592078,-0.01384083044982699,-0.24415224913494812,-0.16633602460592078,0.16000000000000003,0.39369473279507883,0.12456747404844293,0.05536332179930796,0.14769703960015382,-0.019930795847750864,0.06698961937716265,0.2519646289888504,0.07535563244905807,-0.01574778931180315,-0.10340638216070744,0.09356401384083046,-0.04822760476739715,0.12456747404844293,-0.14769703960015382,0.04822760476739715,-0.017777777777777778,-0.05536332179930796,-0.03254133025759323,-0.03254133025759323,-0.04822760476739715,-0.09356401384083046,-0.19986159169550174,-0.14173010380622836,-0.2069357939254133,-0.12456747404844293,-0.19986159169550174,-0.13588619761630144,0.008858131487889272,-0.05911572472126105,-0.16633602460592078,0.0629911572472126,-0.05536332179930796,0.07111111111111111,-0.10340638216070744,-0.07535563244905807,-0.13016532103037293,-0.05911572472126105,0.2069357939254133,-0.10340638216070744,-0.024605920799692427,-0.12456747404844293,-0.12456747404844293,0.022206843521722412,0.1085121107266436,-0.09356401384083046,-0.10340638216070744,0.007443291041906958,-0.13016532103037293,-0.2364628988850442,0.008858131487889272,0.03254133025759323,-0.05536332179930796,-0.05911572472126105,0.03844675124951941,0.06698961937716265,0.10340638216070744,0.186082276047674,3251,1,2021,AU
-0.08882737408688965,0.07535563244905807,0.19986159169550174,0.044844290657439445,-0.22145328719723184,-0.16000000000000003,0.13588619761630144,0.3839138792772011,0.10340638216070744,0.07535563244905807,0.14769703960015382,0.0271280276816609,0.04822760476739715,0.22145328719723184,0.05536332179930796,-0.09356401384083046,-0.1085121107266436,0.1085121107266436,-0.05911572472126105,0.11374086889657825,-0.11909265667051133,0.07111111111111111,-0.06698961937716265,-0.1085121107266436,-0.010396001537870049,-0.10340638216070744,-0.008858131487889272,-0.06698961937716265,-0.11374086889657825,-0.186082276047674,-0.19986159169550174,-0.14769703960015382,-0.17279507881584008,-0.14173010380622836,0.044844290657439445,0.012056901191849288,-0.186082276047674,0.07972318339100345,-0.05536332179930796,0.05536332179930796,-0.10340638216070744,-0.07111111111111111,-0.07972318339100345,-0.07111111111111111,0.13588619761630144,-0.1085121107266436,-0.029773164167627833,-0.13016532103037293,-0.08882737408688965,0.024605920799692427,0.1929104190695886,-0.05173394848135333,-0.11374086889657825,-0.003936947327950788,-0.10340638216070744,-0.2288965782391388,-0.002214532871972318,-0.004982698961937716,-0.03844675124951941,-0.11909265667051133,0.044844290657439445,0.11909265667051133,0.1085121107266436,0.24415224913494812,3252,3,2021,AU
-0.08882737408688965,0.07535563244905807,0.19986159169550174,0.044844290657439445,-0.22145328719723184,-0.16000000000000003,0.13588619761630144,0.3839138792772011,0.10340638216070744,0.07535563244905807,0.14769703960015382,0.0271280276816609,0.04822760476739715,0.22145328719723184,0.05536332179930796,-0.09356401384083046,-0.1085121107266436,0.1085121107266436,-0.05911572472126105,0.11374086889657825,-0.11909265667051133,0.07111111111111111,-0.06698961937716265,-0.1085121107266436,-0.010396001537870049,-0.10340638216070744,-0.008858131487889272,-0.06698961937716265,-0.11374086889657825,-0.186082276047674,-0.19986159169550174,-0.14769703960015382,-0.17279507881584008,-0.14173010380622836,0.044844290657439445,0.012056901191849288,-0.186082276047674,0.07972318339100345,-0.05536332179930796,0.05536332179930796,-0.10340638216070744,-0.07111111111111111,-0.07972318339100345,-0.07111111111111111,0.13588619761630144,-0.1085121107266436,-0.029773164167627833,-0.13016532103037293,-0.08882737408688965,0.024605920799692427,0.1929104190695886,-0.05173394848135333,-0.11374086889657825,-0.003936947327950788,-0.10340638216070744,-0.2288965782391388,-0.002214532871972318,-0.004982698961937716,-0.03844675124951941,-0.11909265667051133,0.044844290657439445,0.11909265667051133,0.1085121107266436,0.24415224913494812,3253,3,2021,AU
-0.03844675124951941,0.06698961937716265,0.16633602460592078,-0.01384083044982699,-0.24415224913494812,-0.16633602460592078,0.16000000000000003,0.39369473279507883,0.12456747404844293,0.05536332179930796,0.14769703960015382,-0.019930795847750864,0.06698961937716265,0.2519646289888504,0.07535563244905807,-0.01574778931180315,-0.10340638216070744,0.09356401384083046,-0.04822760476739715,0.12456747404844293,-0.14769703960015382,0.04822760476739715,-0.017777777777777778,-0.05536332179930796,-0.03254133025759323,-0.03254133025759323,-0.04822760476739715,-0.09356401384083046,-0.19986159169550174,-0.14173010380622836,-0.2069357939254133,-0.12456747404844293,-0.19986159169550174,-0.13588619761630144,0.008858131487889272,-0.05911572472126105,-0.16633602460592078,0.0629911572472126,-0.05536332179930796,0.07111111111111111,-0.10340638216070744,-0.07535563244905807,-0.13016532103037293,-0.05911572472126105,0.2069357939254133,-0.10340638216070744,-0.024605920799692427,-0.12456747404844293,-0.12456747404844293,0.022206843521722412,0.1085121107266436,-0.09356401384083046,-0.10340638216070744,0.007443291041906958,-0.13016532103037293,-0.2364628988850442,0.008858131487889272,0.03254133025759323,-0.05536332179930796,-0.05911572472126105,0.03844675124951941,0.06698961937716265,0.10340638216070744,0.186082276047674,3254,1,2021,AU
0.03254133025759323,0.09356401384083046,0.17937716262975778,-0.008858131487889272,-0.22145328719723184,-0.13588619761630144,0.17937716262975778,0.3278123798539023,0.14769703960015382,0.05173394848135333,0.17279507881584008,-0.1085121107266436,0.05536332179930796,0.2679584775086506,0.07972318339100345,0.022206843521722412,-0.0629911572472126,0.08421376393694734,-0.06698961937716265,0.15378700499807765,-0.11374086889657825,0.05173394848135333,-0.010396001537870049,-0.003014225297962322,-0.05536332179930796,-0.004982698961937716,-0.03844675124951941,-0.1085121107266436,-0.186082276047674,-0.13016532103037293,-0.19986159169550174,-0.12456747404844293,-0.22145328719723184,-0.17279507881584008,0.01574778931180315,-0.14769703960015382,-0.10340638216070744,0.041584006151480196,-0.07972318339100345,0.09356401384083046,-0.1929104190695886,-0.024605920799692427,-0.14173010380622836,-0.03844675124951941,0.2519646289888504,-0.11374086889657825,-0.05911572472126105,-0.11374086889657825,-0.17937716262975778,-0.029773164167627833,0.03543252595155709,-0.13016532103037293,-0.08882737408688965,0.05911572472126105,-0.09842368319876971,-0.1929104190695886,0.029773164167627833,0.01574778931180315,-0.10340638216070744,-0.05173394848135333,0.03254133025759323,0.03254133025759323,0.11909265667051133,0.09842368319876971,3255,10,2021,AU
-0.08882737408688965,0.07535563244905807,0.19986159169550174,0.044844290657439445,-0.22145328719723184,-0.16000000000000003,0.13588619761630144,0.3839138792772011,0.10340638216070744,0.07535563244905807,0.14769703960015382,0.0271280276816609,0.04822760476739715,0.22145328719723184,0.05536332179930796,-0.09356401384083046,-0.1085121107266436,0.1085121107266436,-0.05911572472126105,0.11374086889657825,-0.11909265667051133,0.07111111111111111,-0.06698961937716265,-0.1085121107266436,-0.010396001537870049,-0.10340638216070744,-0.008858131487889272,-0.06698961937716265,-0.11374086889657825,-0.186082276047674,-0.19986159169550174,-0.14769703960015382,-0.17279507881584008,-0.14173010380622836,0.044844290657439445,0.012056901191849288,-0.186082276047674,0.07972318339100345,-0.05536332179930796,0.05536332179930796,-0.10340638216070744,-0.07111111111111111,-0.07972318339100345,-0.07111111111111111,0.13588619761630144,-0.1085121107266436,-0.029773164167627833,-0.13016532103037293,-0.08882737408688965,0.024605920799692427,0.1929104190695886,-0.05173394848135333,-0.11374086889657825,-0.003936947327950788,-0.10340638216070744,-0.2288965782391388,-0.002214532871972318,-0.004982698961937716,-0.03844675124951941,-0.11909265667051133,0.044844290657439445,0.11909265667051133,0.1085121107266436,0.24415224913494812,3256,4,2021,AU
