A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,system:index,month,year,countryCode
0.11374086889657825,-0.08882737408688965,-0.12456747404844293,0.05911572472126105,0.003936947327950788,0.07972318339100345,0.17937716262975778,0.2069357939254133,0.186082276047674,-0.05536332179930796,0.03543252595155709,-0.10340638216070744,-0.2599000384467512,-0.07535563244905807,0.11909265667051133,0.029773164167627833,-0.06698961937716265,0.09356401384083046,-0.13588619761630144,0.10340638216070744,0.022206843521722412,0.05911572472126105,0.13016532103037293,0.1085121107266436,0.01384083044982699,0.08421376393694734,0.01574778931180315,0.044844290657439445,0.33685505574778934,0.11374086889657825,0.08882737408688965,0.1085121107266436,0.186082276047674,0.1085121107266436,-0.12456747404844293,-0.01574778931180315,0.03543252595155709,0.022206843521722412,-0.12456747404844293,0.2364628988850442,0.2288965782391388,-0.2599000384467512,0.186082276047674,-0.08882737408688965,0.006151480199923107,0.15378700499807765,-0.1085121107266436,-0.05536332179930796,-0.022206843521722412,0.044844290657439445,-0.09356401384083046,0.1085121107266436,-0.03543252595155709,-0.05536332179930796,-0.044844290657439445,-0.2519646289888504,0.029773164167627833,-0.024605920799692427,-0.03543252595155709,-0.11909265667051133,0.186082276047674,-0.12456747404844293,0.09356401384083046,0.03254133025759323,1001,11,2022,PT
0.11374086889657825,-0.08882737408688965,-0.12456747404844293,0.05911572472126105,0.003936947327950788,0.07972318339100345,0.17937716262975778,0.2069357939254133,0.186082276047674,-0.05536332179930796,0.03543252595155709,-0.10340638216070744,-0.2599000384467512,-0.07535563244905807,0.11909265667051133,0.029773164167627833,-0.06698961937716265,0.09356401384083046,-0.13588619761630144,0.10340638216070744,0.022206843521722412,0.05911572472126105,0.13016532103037293,0.1085121107266436,0.01384083044982699,0.08421376393694734,0.01574778931180315,0.044844290657439445,0.33685505574778934,0.11374086889657825,0.08882737408688965,0.1085121107266436,0.186082276047674,0.1085121107266436,-0.12456747404844293,-0.01574778931180315,0.03543252595155709,0.022206843521722412,-0.12456747404844293,0.2364628988850442,0.2288965782391388,-0.2599000384467512,0.186082276047674,-0.08882737408688965,0.006151480199923107,0.15378700499807765,-0.1085121107266436,-0.05536332179930796,-0.022206843521722412,0.044844290657439445,-0.09356401384083046,0.1085121107266436,-0.03543252595155709,-0.05536332179930796,-0.044844290657439445,-0.2519646289888504,0.029773164167627833,-0.024605920799692427,-0.03543252595155709,-0.11909265667051133,0.186082276047674,-0.12456747404844293,0.09356401384083046,0.03254133025759323,1002,11,2022,PT
0.13016532103037293,-0.07535563244905807,-0.08882737408688965,0.07111111111111111,0.019930795847750864,0.10340638216070744,0.17937716262975778,0.17279507881584008,0.13588619761630144,-0.041584006151480196,0.04822760476739715,-0.11374086889657825,-0.24415224913494812,-0.07972318339100345,0.11374086889657825,0.041584006151480196,-0.08882737408688965,0.11374086889657825,-0.14173010380622836,0.07972318339100345,0.002214532871972318,0.03543252595155709,0.13016532103037293,0.11374086889657825,0.0271280276816609,0.09356401384083046,0.007443291041906958,0.1085121107266436,0.3553094963475586,0.13016532103037293,0.16000000000000003,0.024605920799692427,0.22145328719723184,0.05536332179930796,-0.14769703960015382,-0.003936947327950788,0.007443291041906958,0.019930795847750864,-0.12456747404844293,0.2679584775086506,0.24415224913494812,-0.2679584775086506,0.16000000000000003,-0.11374086889657825,0.024605920799692427,0.13588619761630144,-0.044844290657439445,-0.05911572472126105,-0.029773164167627833,0.041584006151480196,-0.09842368319876971,0.09842368319876971,-0.022206843521722412,-0.08882737408688965,-0.03844675124951941,-0.2364628988850442,0.03254133025759323,-0.04822760476739715,-0.044844290657439445,-0.11909265667051133,0.16000000000000003,-0.06698961937716265,0.1085121107266436,0.012056901191849288,1003,11,2022,PT
0.05173394848135333,-0.16633602460592078,-0.13016532103037293,0.05911572472126105,0.024605920799692427,0.07111111111111111,0.1929104190695886,0.2069357939254133,0.16000000000000003,-0.0271280276816609,0.03844675124951941,-0.11374086889657825,-0.24415224913494812,-0.09842368319876971,0.07111111111111111,-0.024605920799692427,-0.010396001537870049,0.041584006151480196,-0.09842368319876971,0.09356401384083046,0.07972318339100345,0.06698961937716265,0.09842368319876971,0.16000000000000003,-0.04822760476739715,0.044844290657439445,0.03844675124951941,-0.05911572472126105,0.3278123798539023,0.041584006151480196,-0.010396001537870049,0.1929104190695886,0.14173010380622836,0.0629911572472126,-0.08421376393694734,-0.003936947327950788,0.01384083044982699,-0.03254133025759323,-0.11374086889657825,0.2069357939254133,0.16633602460592078,-0.2679584775086506,0.16633602460592078,-0.03543252595155709,-0.022206843521722412,0.1929104190695886,-0.16000000000000003,-0.008858131487889272,-0.024605920799692427,0.03254133025759323,-0.11909265667051133,0.19986159169550174,-0.14769703960015382,-0.044844290657439445,0.01384083044982699,-0.2761399461745483,0.008858131487889272,0.0629911572472126,-0.03543252595155709,-0.05536332179930796,0.16633602460592078,-0.2069357939254133,0.05173394848135333,0.06698961937716265,1004,3,2022,PT
0.08421376393694734,-0.11909265667051133,-0.10340638216070744,0.14769703960015382,0.07111111111111111,0.14173010380622836,0.2288965782391388,0.21413302575932336,0.17279507881584008,-0.03254133025759323,0.008858131487889272,-0.13016532103037293,-0.2364628988850442,0.04822760476739715,0.0629911572472126,0.07111111111111111,-0.16000000000000003,0.0629911572472126,-0.10340638216070744,0.09356401384083046,0.008858131487889272,-0.08882737408688965,0.17937716262975778,0.07535563244905807,0.07535563244905807,0.1085121107266436,-0.022206843521722412,0.07972318339100345,0.3553094963475586,0.07535563244905807,0.10340638216070744,-0.07111111111111111,0.13588619761630144,0.04822760476739715,-0.15378700499807765,0.017777777777777778,-0.1085121107266436,0.012056901191849288,-0.09842368319876971,0.186082276047674,0.24415224913494812,-0.15378700499807765,0.10340638216070744,-0.11909265667051133,0.003936947327950788,0.11374086889657825,-0.05911572472126105,-0.1085121107266436,0.022206843521722412,0.044844290657439445,-0.2069357939254133,0.17279507881584008,-0.05536332179930796,-0.0629911572472126,-0.008858131487889272,-0.2069357939254133,-9.84236831987697E-4,-0.006151480199923107,0.029773164167627833,-0.10340638216070744,0.17937716262975778,-0.11909265667051133,0.10340638216070744,-0.10340638216070744,1005,2,2022,PT
0.13016532103037293,-0.07535563244905807,-0.08882737408688965,0.07111111111111111,0.019930795847750864,0.10340638216070744,0.17937716262975778,0.17279507881584008,0.13588619761630144,-0.041584006151480196,0.04822760476739715,-0.11374086889657825,-0.24415224913494812,-0.07972318339100345,0.11374086889657825,0.041584006151480196,-0.08882737408688965,0.11374086889657825,-0.14173010380622836,0.07972318339100345,0.002214532871972318,0.03543252595155709,0.13016532103037293,0.11374086889657825,0.0271280276816609,0.09356401384083046,0.007443291041906958,0.1085121107266436,0.3553094963475586,0.13016532103037293,0.16000000000000003,0.024605920799692427,0.22145328719723184,0.05536332179930796,-0.14769703960015382,-0.003936947327950788,0.007443291041906958,0.019930795847750864,-0.12456747404844293,0.2679584775086506,0.24415224913494812,-0.2679584775086506,0.16000000000000003,-0.11374086889657825,0.024605920799692427,0.13588619761630144,-0.044844290657439445,-0.05911572472126105,-0.029773164167627833,0.041584006151480196,-0.09842368319876971,0.09842368319876971,-0.022206843521722412,-0.08882737408688965,-0.03844675124951941,-0.2364628988850442,0.03254133025759323,-0.04822760476739715,-0.044844290657439445,-0.11909265667051133,0.16000000000000003,-0.06698961937716265,0.1085121107266436,0.012056901191849288,1006,5,2022,PT
0.13016532103037293,-0.07535563244905807,-0.08882737408688965,0.07111111111111111,0.019930795847750864,0.10340638216070744,0.17937716262975778,0.17279507881584008,0.13588619761630144,-0.041584006151480196,0.04822760476739715,-0.11374086889657825,-0.24415224913494812,-0.07972318339100345,0.11374086889657825,0.041584006151480196,-0.08882737408688965,0.11374086889657825,-0.14173010380622836,0.07972318339100345,0.002214532871972318,0.03543252595155709,0.13016532103037293,0.11374086889657825,0.0271280276816609,0.09356401384083046,0.007443291041906958,0.1085121107266436,0.3553094963475586,0.13016532103037293,0.16000000000000003,0.024605920799692427,0.22145328719723184,0.05536332179930796,-0.14769703960015382,-0.003936947327950788,0.007443291041906958,0.019930795847750864,-0.12456747404844293,0.2679584775086506,0.24415224913494812,-0.2679584775086506,0.16000000000000003,-0.11374086889657825,0.024605920799692427,0.13588619761630144,-0.044844290657439445,-0.05911572472126105,-0.029773164167627833,0.041584006151480196,-0.09842368319876971,0.09842368319876971,-0.022206843521722412,-0.08882737408688965,-0.03844675124951941,-0.2364628988850442,0.03254133025759323,-0.04822760476739715,-0.044844290657439445,-0.11909265667051133,0.16000000000000003,-0.06698961937716265,0.1085121107266436,0.012056901191849288,1007,5,2022,PT
0.07972318339100345,-0.1085121107266436,-0.16633602460592078,-0.04822760476739715,0.010396001537870049,-0.002214532871972318,0.09842368319876971,0.24415224913494812,0.16633602460592078,0.010396001537870049,0.08421376393694734,-0.03844675124951941,-0.17937716262975778,-0.13588619761630144,0.1085121107266436,-0.029773164167627833,0.01384083044982699,-0.03254133025759323,-0.07535563244905807,0.04822760476739715,0.08882737408688965,0.11374086889657825,0.05536332179930796,0.19986159169550174,-0.07535563244905807,-0.07972318339100345,-0.007443291041906958,-0.186082276047674,0.22145328719723184,0.029773164167627833,-0.11909265667051133,0.36472126105344094,0.13588619761630144,0.11374086889657825,-0.11374086889657825,-0.022206843521722412,0.11374086889657825,0.002214532871972318,-0.029773164167627833,0.13588619761630144,0.07972318339100345,-0.2288965782391388,0.2069357939254133,-0.012056901191849288,-0.07535563244905807,0.1929104190695886,-0.2069357939254133,0.022206843521722412,-0.05173394848135333,0.007443291041906958,-0.010396001537870049,0.07972318339100345,-0.11909265667051133,0.041584006151480196,0.024605920799692427,-0.15378700499807765,-0.07535563244905807,0.11909265667051133,-0.05911572472126105,-0.06698961937716265,0.14173010380622836,-0.22145328719723184,0.04822760476739715,0.22145328719723184,1008,4,2022,IT
0.11909265667051133,-0.09356401384083046,-0.08421376393694734,0.06698961937716265,0.05173394848135333,0.03254133025759323,0.13588619761630144,0.19986159169550174,0.2288965782391388,-0.05911572472126105,-0.007443291041906958,-0.11374086889657825,-0.2519646289888504,-0.09842368319876971,0.14173010380622836,0.029773164167627833,-0.03844675124951941,0.05536332179930796,-0.10340638216070744,0.14173010380622836,0.01384083044982699,0.007443291041906958,0.186082276047674,0.14769703960015382,0.022206843521722412,0.06698961937716265,-0.05173394848135333,-0.05173394848135333,0.3278123798539023,0.09842368319876971,0.019930795847750864,0.16633602460592078,0.21413302575932336,0.21413302575932336,-0.13016532103037293,-0.044844290657439445,0.007443291041906958,0.012056901191849288,-0.15378700499807765,0.21413302575932336,0.1929104190695886,-0.13016532103037293,0.17279507881584008,-0.08421376393694734,-0.07972318339100345,0.16633602460592078,-0.16633602460592078,-0.05911572472126105,-0.044844290657439445,0.01384083044982699,-0.05536332179930796,0.07111111111111111,-0.05536332179930796,0.01574778931180315,0.05173394848135333,-0.2069357939254133,-0.017777777777777778,0.05173394848135333,-0.06698961937716265,-0.12456747404844293,0.19986159169550174,-0.14769703960015382,0.0271280276816609,0.044844290657439445,1009,4,2022,IT
0.024605920799692427,-0.10340638216070744,-0.17279507881584008,-0.10340638216070744,0.003936947327950788,0.007443291041906958,0.11374086889657825,0.17937716262975778,0.07111111111111111,0.03254133025759323,0.12456747404844293,-0.06698961937716265,-0.1085121107266436,-0.16633602460592078,0.09356401384083046,-0.03844675124951941,0.08421376393694734,-0.08421376393694734,-0.03844675124951941,-0.008858131487889272,0.10340638216070744,0.1929104190695886,-0.0271280276816609,0.1929104190695886,-0.11909265667051133,-0.17937716262975778,0.044844290657439445,-0.2069357939254133,0.15378700499807765,-0.05911572472126105,-0.16633602460592078,0.3839138792772011,0.09356401384083046,-0.0271280276816609,-0.10340638216070744,-0.019930795847750864,0.14173010380622836,0.0015378700499807767,-0.004982698961937716,0.08882737408688965,0.019930795847750864,-0.2599000384467512,0.1929104190695886,0.05173394848135333,-0.041584006151480196,0.16633602460592078,-0.16000000000000003,0.03254133025759323,-0.07111111111111111,0.017777777777777778,0.002214532871972318,0.09356401384083046,-0.17279507881584008,9.84236831987697E-4,0.002214532871972318,-0.07535563244905807,-0.10340638216070744,0.10340638216070744,-0.01384083044982699,-0.03254133025759323,0.05911572472126105,-0.2519646289888504,0.041584006151480196,0.28444444444444444,1010,4,2022,IT
